Date,Open,High,Low,Volume,Close
2018-02-28T09:00:00+00:00,974300,983800,971500,1830.15419964,982000
2018-02-28T10:00:00+00:00,981200,983100,973100,1330.77418704,974700
2018-02-28T11:00:00+00:00,974700,982000,972900,1137.38494352,976100
2018-02-28T12:00:00+00:00,976100,980800,973000,995.39889754,974200
2018-02-28T13:00:00+00:00,974100,982000,972700,1069.2839707,982000
2018-02-28T14:00:00+00:00,982000,985000,977600,1166.45949344,981200
2018-02-28T15:00:00+00:00,981200,985700,979000,587.6343429,984200
2018-02-28T16:00:00+00:00,984200,984500,979800,329.57028833,980500
2018-02-28T17:00:00+00:00,980700,985700,980700,332.37952751,985700
2018-02-28T18:00:00+00:00,983700,987900,981600,277.7506998,982500
2018-02-28T19:00:00+00:00,982700,984800,981700,100.837698,984800
2018-02-28T20:00:00+00:00,984800,988000,983500,201.56908977,985000
2018-02-28T21:00:00+00:00,985000,988200,983000,337.98319088,983400
2018-02-28T22:00:00+00:00,983100,987000,978100,368.74408959,980100
2018-02-28T23:00:00+00:00,980000,980000,976300,465.75822622,977800
2018-03-01T00:00:00+00:00,977800,981500,973800,809.17226057,979000
2018-03-01T01:00:00+00:00,979000,984900,974500,927.58287447,974700
2018-03-01T02:00:00+00:00,974700,979000,961300,1613.39428697,961400
2018-03-01T03:00:00+00:00,961500,969900,960000,1172.82076699,964500
2018-03-01T04:00:00+00:00,964500,971200,961200,806.42907028,963000
2018-03-01T05:00:00+00:00,965300,969000,963200,463.77506136,968900
2018-03-01T06:00:00+00:00,968100,970500,964000,629.97972007,968100
2018-03-01T07:00:00+00:00,968100,973200,965300,621.53454257,970000
2018-03-01T08:00:00+00:00,970000,974600,966000,620.96240669,970700
2018-03-01T09:00:00+00:00,970700,972700,966300,578.05024935,968000
2018-03-01T10:00:00+00:00,968500,973500,967800,661.93182907,973300
2018-03-01T11:00:00+00:00,973300,973700,968000,685.51890188,968800
2018-03-01T12:00:00+00:00,969000,972700,967000,910.12458728,968000
2018-03-01T13:00:00+00:00,968000,974600,966300,1829.58652793,969900
2018-03-01T14:00:00+00:00,969900,972500,968100,772.22033244,969100
2018-03-01T15:00:00+00:00,969200,971000,965800,989.69847319,967000
2018-03-01T16:00:00+00:00,967000,969200,965800,414.01434134,968500
2018-03-01T17:00:00+00:00,967000,972000,966300,309.28358584,971400
2018-03-01T18:00:00+00:00,972000,972500,970700,158.88337378,972500
2018-03-01T19:00:00+00:00,972500,973500,967100,246.96152662,973500
2018-03-01T20:00:00+00:00,973400,975800,968600,195.04815873,975700
2018-03-01T21:00:00+00:00,975700,977000,968800,604.39022933,969100
2018-03-01T22:00:00+00:00,969100,973300,966800,587.12410628,971200
2018-03-01T23:00:00+00:00,971200,977100,970100,987.36564484,973900
2018-03-02T00:00:00+00:00,973900,979000,971900,1497.75313396,972000
